harga,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_garasi,luas_tanah,luas_bangunan
410000000,2,1,1,75 m²,45 m²
665000000,3,2,1,114 m²,90 m²
1200000000,3,3,1,80 m²,100 m²
2200000000,5,3,4,241 m²,350 m²
2100000000,4,3,3,154 m²,95 m²
399000000,2,1,1,83 m²,45 m²
3000000000,5,3,1,466 m²,275 m²
665000000,3,1,2,97 m²,65 m²
615000000,4,2,1,102 m²,60 m²
575000000,3,2,1,104 m²,80 m²
2000000000,11,9,1,221 m²,350 m²
2000000000,3,3,1,125 m²,169 m²
1650000000,1,2,11,351 m²,270 m²
1650000000,4,3,1,125 m²,185 m²
1400000000,3,2,1,133 m²,105 m²
1300000000,3,2,2,174 m²,200 m²
3600000000,5,5,3,416 m²,350 m²
1650000000,2,2,2,135 m²,115 m²
1790000000,4,3,2,119 m²,160 m²
2700000000,8,8,2,97 m²,185 m²
1700000000,3,2,1,118 m²,70 m²
1990000000,0,0,0,194 m²,300 m²
1300000000,3,2,1,131 m²,78 m²
2170000000,4,3,2,200 m²,135 m²
900000000,4,2,4,204 m²,100 m²
1790000000,4,3,2,119 m²,160 m²
1470000000,4,3,1,146 m²,146 m²
685000000,3,2,2,120 m²,77 m²
1850000000,3,2,2,116 m²,115 m²
2300000000,3,3,2,126 m²,130 m²
2750000000,4,4,2,150 m²,190 m²
800000000,4,2,1,107 m²,165 m²
825000000,3,2,1,102 m²,120 m²
825000000,3,2,1,125 m²,79 m²
1250000000,3,2,1,135 m²,77 m²
1800000000,3,2,1,112 m²,152 m²
