harga,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_garasi,luas_tanah,luas_bangunan
5500000000,10,11,2,586,480
2500000000,4,4,0,339,300
3100000000,3,3,1,120,213
2480000000,4,3,1,196,136
8000000000,7,6,0,400,440
4650000000,5,4,0,180,220
4400000000,7,5,0,525,550
2500000000,6,3,0,393,200
2400000000,3,2,0,238,75
1900000000,5,1,0,250,210
1300000000,2,2,0,134,80
1300000000,4,3,0,144,200
850000000,2,1,0,105,50
1780000000,4,3,1,118,160
660000000,2,1,1,96,45
750000000,3,2,1,120,60
300000000,2,1,1,66,36
1450000000,3,3,1,100,100
750000000,3,2,1,125,78
395000000,2,1,1,72,38
593000000,2,1,1,76,50
1870000000,3,2,2,150,110
1490000000,5,3,1,115,156
2600000000,4,3,1,190,120
875000000,3,1,1,99,70
2600000000,3,2,1,200,190
3200000000,0,0,0,252,350
690000000,3,2,2,77,60
730000000,3,2,1,100,85
808000000,3,2,2,78,70
675000000,2,1,2,85,45
2250000000,10,10,2,230,190
750000000,3,1,1,61,103
850000000,2,1,1,90,70
1800000000,4,2,1,168,140
3500000000,4,2,1,280,80
1100000000,1,1,4,149,70
3500000000,12,12,1,119,255
850000000,3,2,1,107,80
2530000000,4,3,2,175,130
1450000000,4,3,2,125,100
1340000000,3,2,2,103,100
2560000000,5,4,2,179,130
1650000000,3,3,1,130,130
3500000000,13,13,1,215,260
5000000000,4,4,1,193,300
2700000000,4,3,1,213,135
775000000,3,2,1,145,70
685000000,3,2,2,120,75
1850000000,2,2,1,405,123
3200000000,5,4,3,225,155
775000000,3,2,2,145,70
750000000,3,2,2,114,80
195000000,1,1,1,60,23
195000000,2,1,1,60,23
9600000000,14,14,4,662,515
227000000,2,1,1,60,28
2430000000,4,3,1,196,135
2900000000,4,3,2,189,220
1450000000,3,3,2,105,90
1250000000,3,2,2,161,90
270000000,2,1,1,71,36
699000000,3,2,1,120,75
699000000,3,2,2,120,75
4750000000,5,5,2,267,340
379000000,2,1,1,94,36
12000000000,29,0,0,787,727
2250000000,4,3,2,183,135
735000000,3,2,1,105,70
270000000,1,1,1,71,36
705000000,3,2,1,120,75
4300000000,4,3,1,280,185
166000000,2,1,1,60,30
775000000,3,2,2,145,75
1350000000,3,3,1,106,90
425000000,2,1,1,107,55
425000000,2,2,1,107,55
6800000000,6,3,0,407,380
1370000000,4,3,2,183,168
4530000000,3,3,0,200,145
689000000,3,2,2,120,77
1500000000,3,3,1,125,200
450000000,2,1,1,83,50
2680000000,4,4,1,127,100
575000000,3,1,1,100,70
1800000000,4,5,2,500,140
435000000,2,1,1,90,45
4800000000,7,8,1,223,513
2660000000,13,3,1,532,412
2160000000,17,4,1,304,210
335000000,2,1,1,60,36
260000000,2,1,1,88,40
757000000,2,1,1,95,57
2500000000,3,3,1,247,172
850000000,2,2,1,98,105
930000000,4,5,1,211,180
650000000,3,2,1,98,75
760000000,4,2,1,132,90
1800000000,3,2,1,120,84
875000000,3,2,1,133,83
595000000,2,1,0,91,50
800000000,4,2,0,107,165
550000000,6,3,1,94,94
6900000000,4,3,2,843,450
2900000000,15,15,0,140,383
275000000,2,1,1,61,30
1500000000,5,4,1,144,250
899000000,3,4,1,100,98
630000000,3,2,1,104,64
2700000000,1,4,3,644,350
900000000,3,4,1,98,100
454000000,2,1,2,112,40
1940000000,3,3,2,102,138
430000000,2,1,2,68,45
4500000000,13,13,10,235,470
585000000,3,1,2,111,55
5000000000,4,4,2,193,300
3500000000,14,13,3,215,260
1790000000,3,2,1,108,110
665000000,3,2,1,120,60
900000000,3,2,0,128,120
500000000,3,2,1,104,80
580000000,2,1,2,98,45
1080000000,3,3,2,85,98
1700000000,4,3,0,200,190
890000000,5,2,2,142,110
890000000,5,2,1,142,110
945000000,3,2,1,145,85
945000000,3,2,3,145,85
550000000,4,2,1,116,85
2500000000,4,3,2,169,200
2200000000,5,2,4,255,280
875000000,4,2,2,139,120
1250000000,0,0,0,90,170
3900000000,5,3,2,203,280
1750000000,5,6,1,347,250
1200000000,3,3,2,101,1012
15500000000,22,22,0,895,500
850000000,3,1,1,99,70
1290000000,3,2,1,100,115
750000000,4,2,1,114,83
799000000,4,2,1,110,150
590000000,3,2,1,88,110
495000000,2,1,1,72,72
69000000,3,2,0,120,80
495000000,3,1,1,50,168
265000000,2,1,1,60,36
529000000,2,1,2,110,52
789000000,3,2,1,75,70
550000000,2,1,0,104,45
2600000000,4,5,3,150,190
2100000000,4,3,2,200,125
810000000,3,2,1,106,106
1650000000,3,3,2,230,67
650000000,3,1,0,114,58
690000000,3,2,1,97,70
565000000,3,1,0,152,70
1400000000,3,2,0,134,200
700000000,3,1,1,108,85
1400000000,2,1,0,121,120
650000000,2,1,0,84,89
2250000000,5,2,0,732,277
550000000,6,3,0,92,92
2400000000,4,3,1,182,2408150000
954000000,2,1,1,115,50
397000000,2,1,2,101,42
1300000000,3,3,0,407,250
1200000000,3,3,1,90,107
1650000000,3,2,2,154,110
550000000,6,3,0,94,94
325000000,2,1,1,74,50
475000000,2,1,1,78,36
650000000,2,1,1,85,48
455000000,2,1,1,45,83
795000000,3,2,2,141,130
12000000000,49,49,0,926,200
1300000000,3,3,1,77,130
2130000000,3,2,1,111,107
4490000000,3,3,2,260,142
3370000000,3,3,3,166,135
2390000000,4,4,2,110,70
685000000,3,2,1,100,70
3300000000,3,2,2,148,135
885000000,4,2,2,142,110
1720000000,3,2,2,93,75
260000000,2,1,2,71,36
885000000,4,2,0,142,110
255000000,1,2,1,62,40
195000000,1,1,1,60,28
80000000,3,2,1,84,84
790000000,3,2,2,77,60
585000000,2,1,1,80,55
1700000000,3,3,1,96,70
1500000000,5,3,2,115,156
280000000,2,1,1,100,100
4100000000,2,2,8,1640,300
350000000,2,1,2,103,50
2970000000,12,12,2,210,250
1450000000,2,2,2,72,84
480000000,3,1,2,98,50
2200000000,3,3,2,139,125
1800000000,3,2,2,150,110
850000000,3,2,1,100,80
5500000000,4,3,1,210,300
1820000000,3,3,1,110,129
1390000000,3,2,1,103,90
1350000000,3,2,1,103,100
495000000,3,1,3,168,50
1450000000,3,2,0,92,97
2230000000,4,3,1,186,125
2190000000,4,3,1,182,125
2290000000,4,3,1,196,125
2260000000,4,3,1,192,125
2320000000,4,3,1,200,125
3080000000,10,10,1,179,211
750000000,1,2,1,118,90
260000000,2,1,0,71,36
350000000,1,1,1,71,36
1480000000,3,2,2,125,100
4200000000,8,4,0,1100,500
1400000000,4,4,2,428,140
3700000000,12,3,1,305,250
411000000,2,1,1,85,36
850000000,3,3,2,70,70
870000000,3,2,1,89,76
350000000,2,1,1,81,45
1600000000,4,2,1,109,190
1940000000,3,3,1,138,102
595000000,3,1,2,93,60
385000000,2,1,1,107,36
610000000,3,1,1,167,130
200000000,2,1,1,88,36
